 n     ch_hole col3 col4 col5
    1972 -0.75065201E+01 -0.10393439E-16 -0.76075473E+01  0.56990402E-17
    1973 -0.75069503E+01 -0.10393381E-16 -0.76075473E+01  0.56990402E-17
    1974 -0.75073393E+01 -0.10393299E-16 -0.76075473E+01  0.56990402E-17
    1975 -0.75077032E+01 -0.10393391E-16 -0.76075473E+01  0.56990402E-17
    1976 -0.75080744E+01 -0.10393536E-16 -0.76075473E+01  0.56990402E-17
    1977 -0.75084843E+01 -0.10393526E-16 -0.76075473E+01  0.56990402E-17
    1978 -0.75088734E+01 -0.10393538E-16 -0.76075473E+01  0.56990402E-17
    1979 -0.75092663E+01 -0.10393524E-16 -0.76075473E+01  0.56990402E-17
    1980 -0.75096804E+01 -0.10393553E-16 -0.76075473E+01  0.56990402E-17
    1981 -0.75100767E+01 -0.10393406E-16 -0.76075473E+01  0.56990402E-17
    1982 -0.75104774E+01 -0.10393244E-16 -0.76075473E+01  0.56990402E-17
    1983 -0.75109011E+01 -0.10393204E-16 -0.76075473E+01  0.56990402E-17
    1984 -0.75112753E+01 -0.10393183E-16 -0.76075473E+01  0.56990402E-17
    1985 -0.75116493E+01 -0.10393188E-16 -0.76075473E+01  0.56990402E-17
    1986 -0.75120561E+01 -0.10393145E-16 -0.76075473E+01  0.56990402E-17
    1987 -0.75124231E+01 -0.10393108E-16 -0.76075473E+01  0.56990402E-17
    1988 -0.75127636E+01 -0.10393096E-16 -0.76075473E+01  0.56990402E-17
    1989 -0.75131466E+01 -0.10393027E-16 -0.76075473E+01  0.56990402E-17
    1990 -0.75135362E+01 -0.10392982E-16 -0.76075473E+01  0.56990402E-17
    1991 -0.75139323E+01 -0.10393061E-16 -0.76075473E+01  0.56990402E-17
    1992 -0.75143144E+01 -0.10393055E-16 -0.76075473E+01  0.56990402E-17
    1993 -0.75147212E+01 -0.10393010E-16 -0.76075473E+01  0.56990402E-17
    1994 -0.75151014E+01 -0.10393094E-16 -0.76075473E+01  0.56990402E-17
    1995 -0.75154788E+01 -0.10393056E-16 -0.76075473E+01  0.56990402E-17
    1996 -0.75158228E+01 -0.10393189E-16 -0.76075473E+01  0.56990402E-17
    1997 -0.75162116E+01 -0.10393263E-16 -0.76075473E+01  0.56990402E-17
    1998 -0.75165889E+01 -0.10393337E-16 -0.76075473E+01  0.56990402E-17
    1999 -0.75169902E+01 -0.10393442E-16 -0.76075473E+01  0.56990402E-17
    2000 -0.75173596E+01 -0.10393527E-16 -0.76075473E+01  0.56990402E-17
    2001 -0.75177099E+01 -0.10393576E-16 -0.76075473E+01  0.56990402E-17
    2002 -0.75181357E+01 -0.10393579E-16 -0.76075473E+01  0.56990402E-17
    2003 -0.75185300E+01 -0.10393714E-16 -0.76075473E+01  0.56990402E-17
    2004 -0.75189239E+01 -0.10393806E-16 -0.76075473E+01  0.56990402E-17
    2005 -0.75192963E+01 -0.10393909E-16 -0.76075473E+01  0.56990402E-17
    2006 -0.75196760E+01 -0.10394026E-16 -0.76075473E+01  0.56990402E-17
    2007 -0.75200941E+01 -0.10394069E-16 -0.76075473E+01  0.56990402E-17
    2008 -0.75204833E+01 -0.10394028E-16 -0.76075473E+01  0.56990402E-17
    2009 -0.75208908E+01 -0.10394119E-16 -0.76075473E+01  0.56990402E-17
    2010 -0.75212624E+01 -0.10394119E-16 -0.76075473E+01  0.56990402E-17
    2011 -0.75216772E+01 -0.10394149E-16 -0.76075473E+01  0.56990402E-17
    2012 -0.75220239E+01 -0.10394234E-16 -0.76075473E+01  0.56990402E-17
    2013 -0.75224233E+01 -0.10394244E-16 -0.76075473E+01  0.56990402E-17
    2014 -0.75228101E+01 -0.10394332E-16 -0.76075473E+01  0.56990402E-17
    2015 -0.75232134E+01 -0.10394459E-16 -0.76075473E+01  0.56990402E-17
    2016 -0.75235694E+01 -0.10394528E-16 -0.76075473E+01  0.56990402E-17
    2017 -0.75239741E+01 -0.10394504E-16 -0.76075473E+01  0.56990402E-17
    2018 -0.75243503E+01 -0.10394545E-16 -0.76075473E+01  0.56990402E-17
    2019 -0.75247518E+01 -0.10394552E-16 -0.76075473E+01  0.56990402E-17
    2020 -0.75251569E+01 -0.10394625E-16 -0.76075473E+01  0.56990402E-17
    2021 -0.75255590E+01 -0.10394540E-16 -0.76075473E+01  0.56990402E-17
    2022 -0.75259762E+01 -0.10394577E-16 -0.76075473E+01  0.56990402E-17
    2023 -0.75263634E+01 -0.10394512E-16 -0.76075473E+01  0.56990402E-17
    2024 -0.75268072E+01 -0.10394643E-16 -0.76075473E+01  0.56990402E-17
    2025 -0.75272344E+01 -0.10394677E-16 -0.76075473E+01  0.56990402E-17
    2026 -0.75276141E+01 -0.10394784E-16 -0.76075473E+01  0.56990402E-17
    2027 -0.75280747E+01 -0.10394888E-16 -0.76075473E+01  0.56990402E-17
    2028 -0.75284339E+01 -0.10394784E-16 -0.76075473E+01  0.56990402E-17
    2029 -0.75288821E+01 -0.10394809E-16 -0.76075473E+01  0.56990402E-17
    2030 -0.75293551E+01 -0.10394762E-16 -0.76075473E+01  0.56990402E-17
    2031 -0.75297346E+01 -0.10394776E-16 -0.76075473E+01  0.56990402E-17
    2032 -0.75302152E+01 -0.10394798E-16 -0.76075473E+01  0.56990402E-17
    2033 -0.75305980E+01 -0.10394835E-16 -0.76075473E+01  0.56990402E-17
    2034 -0.75310442E+01 -0.10394941E-16 -0.76075473E+01  0.56990402E-17
    2035 -0.75314717E+01 -0.10394930E-16 -0.76075473E+01  0.56990402E-17
    2036 -0.75319003E+01 -0.10394953E-16 -0.76075473E+01  0.56990402E-17
    2037 -0.75323564E+01 -0.10394923E-16 -0.76075473E+01  0.56990402E-17
    2038 -0.75328012E+01 -0.10395011E-16 -0.76075473E+01  0.56990402E-17
    2039 -0.75332434E+01 -0.10395013E-16 -0.76075473E+01  0.56990402E-17
    2040 -0.75336841E+01 -0.10395145E-16 -0.76075473E+01  0.56990402E-17
    2041 -0.75340793E+01 -0.10395202E-16 -0.76075473E+01  0.56990402E-17
    2042 -0.75345644E+01 -0.10395092E-16 -0.76075473E+01  0.56990402E-17
    2043 -0.75350550E+01 -0.10395055E-16 -0.76075473E+01  0.56990402E-17
    2044 -0.75354564E+01 -0.10394971E-16 -0.76075473E+01  0.56990402E-17
    2045 -0.75358967E+01 -0.10395049E-16 -0.76075473E+01  0.56990402E-17
    2046 -0.75363047E+01 -0.10395103E-16 -0.76075473E+01  0.56990402E-17
    2047 -0.75367041E+01 -0.10395231E-16 -0.76075473E+01  0.56990402E-17
    2048 -0.75370852E+01 -0.10395242E-16 -0.76075473E+01  0.56990402E-17
